,UMAP1,UMAP2,UMAP3,esg_rating,ticker,dividend_yield,dividend_yield_qtl,quality_score,quality_score_qtl,carbon_intensity,carbon_intensity_qtl,aum_qtl,aum,investment_strategy,asset_class,asset_region,subsegment,grade
2306,15.130697,7.7645807,6.078233,,EMM,1.18,Q1,,Q4,,Q4,Q2,27770000.0,standard,equity,emerg_markets,total_market,
2307,17.025316,16.733429,7.640474,BBB,FHYS,,Q4,5.51,Q1,201.05,Q3,Q2,27730000.0,standard,fixed_income,us,corporate,C
2308,10.504208,8.040722,-3.9803681,A,PRAY,1.74,Q2,6.99,Q4,157.47,Q3,Q2,27630000.0,standard,equity,global,total_market,
2309,16.33796,15.780994,8.477785,A,JHPI,,Q4,6.11,Q2,536.98,Q4,Q2,27480000.0,standard,fixed_income,us,corporate,
2310,10.590281,13.069963,3.4501896,BBB,FDEM,4.56,Q4,5.12,Q1,228.36,Q3,Q2,27430000.0,standard,equity,emerg_markets,total_market,F
2311,16.15028,4.8736916,3.4997165,,XTRE,,Q4,,Q4,,Q4,Q2,27350000.0,standard,fixed_income,us,government,
2312,11.844972,10.824726,-3.0532176,A,PSCD,1.46,Q2,6.03,Q2,37.55,Q1,Q2,27320000.0,standard,equity,us,not_specified,C
2313,10.626303,13.038477,3.4841013,BBB,GSEE,2.61,Q3,5.47,Q1,346.2,Q4,Q2,27290000.0,standard,equity,emerg_markets,total_market,F
2314,9.527603,8.995995,-1.7164893,AA,NBCT,,Q4,7.62,Q4,487.49,Q4,Q2,27220000.0,standard,equity,global,not_specified,
2315,4.3497787,13.974276,-5.143929,,STXG,0.92,Q1,,Q4,,Q4,Q2,27110000.0,standard,equity,us,large_cap,
2316,8.682473,10.492309,-0.9581821,A,KONG,1.54,Q2,6.04,Q2,22.01,Q1,Q2,27100000.0,standard,equity,global,total_market,D
2317,16.15793,4.882071,3.504827,,XSVN,,Q4,,Q4,,Q4,Q2,27000000.0,standard,fixed_income,us,government,
2318,2.2208016,14.975516,3.7146263,,JHMB,,Q4,,Q4,,Q4,Q2,26910000.0,standard,fixed_income,us,broad_based,
2319,4.9134846,5.932774,6.6404963,BBB,SQLV,1.56,Q2,4.91,Q1,109.73,Q2,Q2,26820000.0,standard,equity,us,small_cap,C
2320,11.828786,10.827825,-3.0524387,A,FTXH,1.93,Q2,6.52,Q3,19.69,Q1,Q2,26710000.0,standard,equity,us,not_specified,C
2321,7.5101905,19.091492,8.796754,A,FCEF,,Q4,6.47,Q3,394.51,Q4,Q2,26650000.0,standard,asset_allocation,global,other,
2322,4.466999,14.13885,-5.284338,,JUNT,,Q4,,Q4,,Q4,Q2,26590000.0,standard,equity,us,large_cap,
2323,11.413317,5.9103394,-2.7691658,A,LETB,,Q4,5.72,Q1,,Q4,Q2,26500000.0,standard,equity,us,total_market,
2324,16.969843,16.124598,7.8044133,A,FCSH,,Q4,6.41,Q3,213.67,Q3,Q2,26420000.0,standard,fixed_income,us,corporate,C
2325,9.5098095,16.404617,7.1195545,,BSR,,Q4,,Q4,,Q4,Q2,26360000.0,standard,asset_allocation,us,not_specified,
2326,10.094193,6.2636585,7.8128715,,IWFL,,Q4,,Q4,,Q4,Q2,26320000.0,leveraged,equity,us,large_cap,
2327,4.367638,13.907069,-5.0675097,,CDEI,1.34,Q2,,Q4,,Q4,Q2,26310000.0,standard,equity,us,large_cap,
2328,8.54208,10.39016,-1.1603798,,AOTG,0.21,Q1,,Q4,,Q4,Q2,26180000.0,standard,equity,us,total_market,D
2329,13.444541,8.79773,16.262537,,RENW,,Q4,,Q4,,Q4,Q2,26130000.0,standard,commodities,global,not_specified,
2330,4.51929,14.292673,-5.4113526,,MDLV,4.39,Q4,,Q4,,Q4,Q2,26080000.0,standard,equity,us,large_cap,
2331,7.9167895,11.405948,-6.2366986,A,NDJI,2.12,Q3,7.13,Q4,31.18,Q1,Q2,26040000.0,standard,equity,us,large_cap,C
2332,8.627559,10.430268,-1.0910393,A,CVAR,3.1,Q4,6.35,Q2,115.5,Q2,Q2,26000000.0,standard,equity,us,total_market,D
2333,15.624997,5.4349165,3.8629708,,INMU,,Q4,,Q4,,Q4,Q2,26000000.0,standard,fixed_income,us,government,C
2334,9.5098505,16.43717,7.16338,,BTR,,Q4,,Q4,,Q4,Q2,26000000.0,standard,asset_allocation,us,not_specified,
2335,13.663168,8.746052,16.446587,,CCRV,,Q4,,Q4,,Q4,Q2,25990000.0,standard,commodities,global,not_specified,
2336,12.4006405,9.739632,-0.93533874,,MISL,1.12,Q1,,Q4,,Q4,Q2,25800000.0,standard,equity,us,not_specified,
2337,15.133176,7.9735103,5.749202,A,EMSG,2.45,Q3,6.52,Q3,234.06,Q3,Q2,25780000.0,standard,equity,emerg_markets,total_market,D
2338,10.939156,9.030624,14.45981,,PST,,Q4,,Q4,,Q4,Q2,25700000.0,inverse,fixed_income,us,government,
2339,13.673344,8.747353,16.482304,,PIT,,Q4,,Q4,,Q4,Q2,25680000.0,standard,commodities,global,not_specified,
2340,4.6302485,14.792628,15.841954,A,CYB,,Q4,,Q4,,Q4,Q2,25630000.0,standard,currency,america_wo_us,not_specified,C
2341,15.592213,5.4905243,3.9027655,,HIGH,,Q4,,Q4,,Q4,Q2,25610000.0,standard,fixed_income,us,government,C
2342,11.631673,6.1816835,12.13355,A,CLSE,,Q4,,Q4,,Q4,Q2,25600000.0,standard,alternatives,global,not_specified,
2343,11.267312,8.966268,14.311336,,EUM,,Q4,,Q4,,Q4,Q2,25580000.0,inverse,equity,emerg_markets,total_market,
2344,11.630824,11.248343,-2.6817296,,BLLD,3.01,Q3,,Q4,,Q4,Q2,25570000.0,standard,equity,global,not_specified,C
2345,4.4131193,13.962764,-4.806026,,JANT,,Q4,,Q4,,Q4,Q2,25570000.0,standard,equity,us,large_cap,
2346,4.9427953,5.96987,6.603986,BBB,FLQS,1.85,Q2,5.54,Q1,175.12,Q3,Q2,25520000.0,standard,equity,us,small_cap,C
2347,16.049028,4.943384,3.420125,,BSMV,,Q4,,Q4,,Q4,Q2,25440000.0,standard,fixed_income,us,government,
2348,11.008505,12.062703,-1.0505744,BB,CRPT,0.05,Q1,3.8,Q1,9.32,Q1,Q2,25410000.0,standard,equity,global,not_specified,
2349,4.592367,5.4830728,7.104131,BBB,SMCP,,Q4,5.2,Q1,195.4,Q3,Q2,25360000.0,standard,equity,global,small_cap,
2350,4.323414,5.1645055,6.924731,,SPAX,,Q4,,Q4,,Q4,Q2,25280000.0,standard,equity,us,small_cap,
2351,7.779851,7.3216095,6.0170193,B,ASHS,1.74,Q2,2.09,Q1,346.44,Q4,Q2,25270000.0,standard,equity,brics,small_cap,
2352,11.70933,8.855651,14.03278,,DUG,,Q4,,Q4,,Q4,Q2,25240000.0,inverse,equity,us,not_specified,
2353,16.340797,15.834334,8.346846,A,LQDB,,Q4,6.38,Q2,228.53,Q3,Q2,25180000.0,standard,fixed_income,us,corporate,
2354,13.67839,8.784277,16.470097,,TAGS,,Q4,,Q4,,Q4,Q2,25180000.0,standard,commodities,global,not_specified,
2355,11.870815,11.886339,-2.060937,A,NERD,1.18,Q1,5.8,Q2,4.35,Q1,Q2,25100000.0,standard,equity,global,not_specified,
2356,11.364124,10.824765,-1.5263455,BBB,GMET,2.9,Q3,5.47,Q1,312.93,Q4,Q2,25020000.0,standard,equity,global,not_specified,
2357,9.49143,8.466253,-1.9807601,AA,DEMZ,1.49,Q2,7.25,Q4,19.86,Q1,Q2,24950000.0,standard,equity,us,large_cap,
2358,5.6938176,11.18514,11.574315,,PAK,11.69,Q4,,Q4,,Q4,Q2,24920000.0,standard,equity,asia_pacific_wo_brics,total_market,F
2359,1.5848944,15.4684925,4.1938844,A,LSST,,Q4,,Q4,,Q4,Q2,24800000.0,standard,fixed_income,us,broad_based,C
2360,11.674557,12.114307,0.20372616,,BDCZ,,Q4,,Q4,,Q4,Q2,24800000.0,standard,equity,us,not_specified,F
2361,7.3513794,19.274376,8.970914,,TFPN,,Q4,,Q4,,Q4,Q2,24780000.0,standard,asset_allocation,global,other,
2362,9.4921055,9.06059,-1.6710781,AA,GREI,3.0,Q3,7.22,Q4,544.66,Q4,Q2,24780000.0,standard,equity,global,not_specified,
2363,11.145769,10.859463,-1.438327,BBB,CLIX,0.2,Q1,5.03,Q1,20.56,Q1,Q2,24740000.0,standard,equity,global,not_specified,
2364,12.622641,9.395454,-0.87436944,A,JCTR,1.41,Q2,6.79,Q3,66.66,Q1,Q2,24660000.0,standard,equity,us,not_specified,
2365,10.462543,8.157799,-3.8545814,,XNAV,,Q4,,Q4,,Q4,Q2,24620000.0,standard,equity,global,total_market,
2366,11.687767,12.019093,-0.1793068,,CNBS,1.8,Q2,,Q4,,Q4,Q2,24400000.0,standard,equity,global,not_specified,F
2367,4.5592937,14.130499,-5.37093,,APLY,,Q4,,Q4,,Q4,Q2,24370000.0,standard,equity,us,industry_and_tech,
2368,11.622596,6.277847,12.040018,,ARP,,Q4,,Q4,,Q4,Q2,24310000.0,standard,alternatives,global,not_specified,
2369,14.493593,13.047285,0.87721455,,YSEP,,Q4,,Q4,,Q4,Q2,24280000.0,standard,equity,dev_markets,total_market,
2370,9.346441,9.342024,-3.888557,A,DVLU,2.03,Q3,6.29,Q2,342.65,Q4,Q2,24240000.0,standard,equity,us,total_market,C
2371,4.6180463,14.818904,15.868199,,BITX,,Q4,,Q4,,Q4,Q2,24230000.0,leveraged,currency,america_wo_us,not_specified,
2372,10.056103,6.150367,7.82449,,XDQQ,,Q4,,Q4,,Q4,Q2,24230000.0,leveraged,equity,us,large_cap,
2373,9.463804,8.52786,-2.0108898,AA,NULC,1.75,Q2,7.97,Q4,41.12,Q1,Q2,24220000.0,standard,equity,us,large_cap,C
2374,11.134553,10.33074,-2.4874172,BBB,XWEB,0.05,Q1,4.75,Q1,9.53,Q1,Q1,24190000.0,standard,equity,us,not_specified,C
2375,11.811146,10.837735,-3.0675185,A,SIMS,1.07,Q1,7.01,Q4,144.69,Q3,Q1,24120000.0,standard,equity,us,not_specified,C
2376,5.740785,11.252162,11.453483,BB,FLSA,3.05,Q3,3.8,Q1,,Q4,Q1,23990000.0,standard,equity,asia_pacific_wo_brics,total_market,C
2377,16.967438,16.12744,7.8082166,A,JHCB,,Q4,6.11,Q2,305.07,Q4,Q1,23980000.0,standard,fixed_income,us,corporate,C
2378,7.842522,11.383438,-6.3375063,,SEIV,2.71,Q3,,Q4,,Q4,Q1,23980000.0,standard,equity,us,large_cap,C
2379,8.825215,12.209383,2.1222541,BB,BLDG,6.36,Q4,3.92,Q1,71.17,Q2,Q1,23970000.0,standard,equity,global,not_specified,D
2380,9.19684,10.498225,-1.0833232,A,IVES,0.72,Q1,6.63,Q3,69.37,Q2,Q1,23950000.0,standard,equity,global,not_specified,D
2381,13.711188,8.964797,16.231674,,BCIM,,Q4,,Q4,,Q4,Q1,23910000.0,standard,commodities,global,not_specified,D
2382,2.3893144,15.621318,4.0323873,,MMSB,,Q4,,Q4,,Q4,Q1,23910000.0,standard,fixed_income,global,broad_based,
2383,3.4129972,9.427856,10.758009,A,SDEI,4.23,Q4,6.74,Q3,159.45,Q3,Q1,23890000.0,standard,equity,us,high_dividend_yield,
2384,4.630868,14.799419,15.848676,,MAXI,,Q4,,Q4,,Q4,Q1,23880000.0,standard,currency,america_wo_us,not_specified,D
2385,11.989592,11.87592,-1.9238812,A,WTRE,3.2,Q4,6.71,Q3,99.44,Q2,Q1,23840000.0,standard,equity,global,not_specified,
2386,8.786552,12.166028,2.164149,BB,PSCF,4.42,Q4,4.06,Q1,23.48,Q1,Q1,23720000.0,standard,equity,us,not_specified,
2387,6.097547,12.151907,-7.135974,A,SPMV,1.99,Q3,6.9,Q4,230.55,Q3,Q1,23720000.0,standard,equity,us,large_cap,
2388,9.747967,9.074153,-3.5565026,A,RFFC,2.01,Q3,6.39,Q3,105.19,Q2,Q1,23710000.0,standard,equity,global,total_market,C
2389,4.363586,14.166217,-5.0378175,,CVSE,1.65,Q2,,Q4,,Q4,Q1,23700000.0,standard,equity,us,large_cap,
2390,15.213487,7.9873238,5.5421295,BBB,EMFM,3.78,Q4,5.29,Q1,532.56,Q4,Q1,23640000.0,standard,equity,emerg_markets,total_market,D
2391,13.740277,8.945212,16.270329,,CANE,,Q4,,Q4,,Q4,Q1,23630000.0,standard,commodities,global,not_specified,D
2392,11.092057,12.025781,-1.1441838,,WGMI,0.04,Q1,,Q4,,Q4,Q1,23590000.0,standard,equity,global,not_specified,
2393,9.508544,16.432285,7.199376,A,OPPX,,Q4,6.41,Q3,160.7,Q3,Q1,23560000.0,standard,asset_allocation,us,not_specified,
2394,2.6342778,15.611981,3.99351,A,FIGB,,Q4,5.79,Q2,215.17,Q3,Q1,23520000.0,standard,fixed_income,global,broad_based,
2395,10.101111,-4.36091,2.1822522,,CVMC,1.35,Q2,,Q4,,Q4,Q1,23520000.0,standard,equity,us,mid_cap,
2396,6.2820873,9.536566,-7.494096,,SEIM,1.03,Q1,,Q4,,Q4,Q1,23440000.0,standard,equity,us,large_cap,B
2397,4.3248568,5.1410103,6.8989925,,STXK,1.66,Q2,,Q4,,Q4,Q1,23430000.0,standard,equity,us,small_cap,
2398,5.886899,12.024016,-7.093262,A,XVOL,1.52,Q2,6.66,Q3,101.05,Q2,Q1,23410000.0,standard,equity,us,large_cap,
2399,7.582702,19.499949,9.180661,AA,EAOA,,Q4,7.42,Q4,86.61,Q2,Q1,23380000.0,standard,asset_allocation,global,other,
2400,15.204229,7.6392913,5.8002357,A,RESE,3.06,Q3,5.98,Q2,244.54,Q4,Q1,23260000.0,standard,equity,emerg_markets,total_market,C
2401,10.586828,13.077376,3.4576156,BBB,EMIF,2.6,Q3,5.04,Q1,,Q4,Q1,23200000.0,standard,equity,emerg_markets,not_specified,F
2402,11.190659,5.9161363,-2.8951285,,RUNN,,Q4,,Q4,,Q4,Q1,23090000.0,standard,equity,us,total_market,
2403,10.894697,9.0442705,14.47716,BBB,TYO,,Q4,5.23,Q1,1.6,Q1,Q1,23080000.0,inverse,fixed_income,us,government,
2404,9.578025,8.868939,-1.9310338,AA,TEMP,1.56,Q2,7.83,Q4,151.11,Q3,Q1,23050000.0,standard,equity,global,not_specified,C
2405,9.122291,9.9852295,-1.2601774,AA,WUGI,0.29,Q1,,Q4,,Q4,Q1,22980000.0,standard,equity,global,not_specified,D
2406,11.447096,7.104237,-5.338108,AAA,UDIV,2.5,Q3,,Q4,,Q4,Q1,22980000.0,standard,equity,us,total_market,B
2407,4.6636534,14.749643,15.797627,,YCS,,Q4,,Q4,,Q4,Q1,22930000.0,leveraged,currency,asia_pacific_wo_brics,not_specified,
2408,11.711026,11.723358,-1.7992114,A,DTRE,3.62,Q4,,Q4,,Q4,Q1,22860000.0,standard,equity,global,not_specified,
2409,4.4043508,2.3503897,11.513516,AA,FKU,4.28,Q4,8.05,Q4,115.31,Q2,Q1,22740000.0,standard,equity,europe,total_market,F
2410,16.434092,15.938536,8.258614,A,RHCB,,Q4,7.07,Q4,94.18,Q2,Q1,22680000.0,standard,fixed_income,global,corporate,
2411,11.472517,5.858488,-2.6923149,A,ARMR,,Q4,6.47,Q3,61.75,Q1,Q1,22660000.0,standard,equity,us,total_market,
2412,11.73728,8.881309,14.000627,A,ERY,,Q4,,Q4,,Q4,Q1,22560000.0,inverse,equity,us,not_specified,
2413,6.974322,19.261215,8.989452,BBB,GYLD,,Q4,4.68,Q1,326.57,Q4,Q1,22530000.0,standard,asset_allocation,global,other,
2414,2.6763377,15.592314,4.060539,A,ADFI,,Q4,5.86,Q2,214.17,Q3,Q1,22450000.0,standard,fixed_income,global,broad_based,
2415,4.3392525,5.1561522,6.9161034,,SMAY,,Q4,,Q4,,Q4,Q1,22280000.0,standard,equity,us,small_cap,
2416,7.3699026,19.176922,8.877392,A,FFTG,,Q4,6.09,Q2,186.33,Q3,Q1,22190000.0,standard,asset_allocation,global,other,
2417,9.579173,8.84245,-1.9320582,AA,IQM,0.39,Q1,7.48,Q4,24.88,Q1,Q1,22060000.0,standard,equity,global,not_specified,C
2418,11.250208,6.1265297,-2.887222,BBB,VRAI,6.35,Q4,5.5,Q1,486.92,Q4,Q1,21980000.0,standard,equity,us,total_market,
2419,4.3726177,2.3672724,11.539788,A,FGM,3.34,Q4,6.86,Q4,355.66,Q4,Q1,21930000.0,standard,equity,europe,total_market,F
2420,4.2378707,2.5127215,11.653242,A,EWGS,2.46,Q3,6.85,Q4,97.92,Q2,Q1,21900000.0,standard,equity,europe,small_cap,D
2421,11.440909,5.7807617,-2.6317298,A,TMFE,0.94,Q1,6.67,Q3,26.32,Q1,Q1,21890000.0,standard,equity,us,total_market,
2422,4.2676845,2.4279704,11.663256,A,DXGE,4.18,Q4,7.13,Q4,199.24,Q3,Q1,21830000.0,standard,equity,europe,total_market,
2423,11.424565,8.979427,14.154566,,DWSH,,Q4,,Q4,,Q4,Q1,21810000.0,inverse,equity,us,large_cap,
2424,2.4691668,15.184081,4.272577,BBB,ERSX,1.24,Q1,5.56,Q1,98.93,Q2,Q1,21780000.0,standard,equity,global,broad_based,D
2425,15.590476,5.4777822,3.8722184,,MTGP,,Q4,,Q4,,Q4,Q1,21700000.0,standard,fixed_income,us,government,C
2426,12.353079,9.760341,-0.9029191,,CCSO,1.06,Q1,,Q4,,Q4,Q1,21690000.0,standard,equity,us,not_specified,
2427,11.813602,10.830833,-3.0424006,A,PEZ,0.95,Q1,6.12,Q2,63.68,Q1,Q1,21670000.0,standard,equity,us,not_specified,C
2428,11.613649,6.2582474,12.0557785,,RSBT,,Q4,,Q4,,Q4,Q1,21650000.0,standard,alternatives,global,not_specified,
2429,10.353499,6.8056893,7.913421,A,FNGG,,Q4,,Q4,,Q4,Q1,21640000.0,leveraged,equity,us,not_specified,
2430,8.299194,7.197449,6.7197723,BBB,CHIX,2.75,Q3,5.56,Q1,3.87,Q1,Q1,21590000.0,standard,equity,brics,not_specified,D
2431,4.5472493,14.0021925,-5.338889,,DECT,,Q4,,Q4,,Q4,Q1,21490000.0,standard,equity,us,large_cap,
2432,9.53125,16.46224,7.204573,,CYA,,Q4,,Q4,,Q4,Q1,21470000.0,standard,asset_allocation,us,not_specified,
2433,2.647424,15.605752,3.98818,A,ULTR,,Q4,6.16,Q2,305.59,Q4,Q1,21450000.0,standard,fixed_income,global,broad_based,
2434,6.172688,12.224716,-7.1616645,A,ASPY,2.56,Q3,6.95,Q4,74.08,Q2,Q1,21360000.0,standard,equity,us,large_cap,
2435,11.527402,8.693181,14.189868,,OILD,,Q4,,Q4,,Q4,Q1,21340000.0,inverse,equity,us,not_specified,
2436,4.286386,2.4060783,11.664028,AA,EWK,2.06,Q3,7.3,Q4,213.29,Q3,Q1,21280000.0,standard,equity,europe,total_market,
2437,8.763146,10.50247,-0.91577226,A,MOTG,2.53,Q3,6.98,Q4,35.02,Q1,Q1,21240000.0,standard,equity,global,total_market,D
2438,4.3417187,2.5207357,11.607876,AA,EFNL,3.67,Q4,8.57,Q4,253.45,Q4,Q1,21220000.0,standard,equity,europe,total_market,
2439,7.7802486,11.452893,-6.3879905,A,REVS,2.6,Q3,6.18,Q2,195.77,Q3,Q1,21170000.0,standard,equity,us,large_cap,C
2440,14.1262455,12.794422,0.5837854,A,ROOF,3.77,Q4,6.29,Q2,90.51,Q2,Q1,21140000.0,standard,equity,dev_markets,not_specified,
2441,4.5110354,13.941877,-5.394686,,STXD,1.88,Q2,,Q4,,Q4,Q1,21070000.0,standard,equity,us,large_cap,
2442,9.822603,6.831505,7.5400715,,MVRL,,Q4,,Q4,,Q4,Q1,21050000.0,leveraged,equity,us,not_specified,
2443,4.4320703,13.745256,-5.0674005,,IWLG,,Q4,,Q4,,Q4,Q1,21040000.0,standard,equity,us,large_cap,
2444,9.752345,6.5769477,7.881571,,ESUS,,Q4,,Q4,,Q4,Q1,21020000.0,leveraged,equity,us,total_market,
2445,9.968221,6.768249,7.7865543,BBB,OOTO,,Q4,5.16,Q1,453.67,Q4,Q1,20840000.0,leveraged,equity,us,not_specified,
2446,10.492679,8.074141,-3.9469302,A,FFSG,,Q4,6.2,Q2,157.72,Q3,Q1,20820000.0,standard,equity,global,total_market,
2447,2.3441503,15.639389,3.9811313,,BRLN,,Q4,,Q4,,Q4,Q1,20780000.0,standard,fixed_income,global,broad_based,
2448,12.025879,11.869391,-2.2093704,A,SEMI,0.85,Q1,6.75,Q3,84.41,Q2,Q1,20740000.0,standard,equity,global,not_specified,
2449,10.005598,6.1251307,7.7469974,,XTOC,,Q4,,Q4,,Q4,Q1,20660000.0,leveraged,equity,us,large_cap,
2450,12.397839,9.724311,-0.9808597,,TRFM,0.24,Q1,,Q4,,Q4,Q1,20660000.0,standard,equity,us,not_specified,
2451,16.966286,16.117548,7.8118677,A,QCON,,Q4,5.82,Q2,215.61,Q3,Q1,20630000.0,standard,fixed_income,us,corporate,C
2452,16.007029,4.9874134,3.3322318,,XTEN,,Q4,,Q4,,Q4,Q1,20600000.0,standard,fixed_income,us,government,
2453,15.988676,4.8721313,3.4034474,,RTAI,,Q4,,Q4,,Q4,Q1,20550000.0,standard,fixed_income,us,government,
2454,10.008008,6.8760505,7.7410836,A,UXI,,Q4,6.85,Q4,119.24,Q2,Q1,20510000.0,leveraged,equity,us,not_specified,
2455,11.821814,10.826231,-3.0549507,A,PSCM,1.17,Q1,5.81,Q2,373.31,Q4,Q1,20490000.0,standard,equity,us,not_specified,C
2456,17.008017,17.027052,7.519398,BBB,XHYI,,Q4,5.55,Q1,299.25,Q4,Q1,20430000.0,standard,fixed_income,us,corporate,
2457,11.130047,10.303286,-2.4213402,BBB,PSCU,4.35,Q4,5.46,Q1,391.11,Q4,Q1,20430000.0,standard,equity,us,not_specified,C
2458,8.727615,10.482104,-0.9348415,A,KOCG,2.05,Q3,7.0,Q4,114.41,Q2,Q1,20390000.0,standard,equity,global,total_market,D
2459,16.375116,16.063763,8.220492,AA,PQDI,,Q4,7.33,Q4,145.36,Q3,Q1,20230000.0,standard,fixed_income,global,corporate,
2460,2.3240318,15.615053,4.0581784,,FUSI,,Q4,,Q4,,Q4,Q1,20200000.0,standard,fixed_income,global,broad_based,
2461,10.36254,8.289548,-3.7336187,,OSEA,1.57,Q2,,Q4,,Q4,Q1,20190000.0,standard,equity,global,total_market,
2462,16.014748,4.9037952,3.3915594,,GMUN,,Q4,,Q4,,Q4,Q1,20090000.0,standard,fixed_income,us,government,
2463,7.4563766,19.306263,8.999248,A,WIZ,,Q4,6.48,Q3,100.48,Q2,Q1,20080000.0,standard,asset_allocation,global,other,
2464,2.3941274,15.643653,4.0415115,,TSEC,,Q4,,Q4,,Q4,Q1,20040000.0,standard,fixed_income,global,broad_based,
2465,7.554639,19.379505,9.066824,A,ASET,,Q4,6.71,Q3,400.12,Q4,Q1,19990000.0,standard,asset_allocation,global,other,
2466,7.521336,19.351007,9.040002,A,DUDE,,Q4,6.61,Q3,164.13,Q3,Q1,19970000.0,standard,asset_allocation,global,other,
2467,7.5613394,19.347721,9.035309,A,RHRX,,Q4,6.92,Q4,71.68,Q2,Q1,19890000.0,standard,asset_allocation,global,other,
2468,15.295463,7.7410736,5.6089644,BBB,ROAM,4.11,Q4,5.37,Q1,322.21,Q4,Q1,19860000.0,standard,equity,emerg_markets,total_market,
2469,11.456364,5.9327807,-2.7558873,A,FTDS,2.76,Q3,6.62,Q3,124.68,Q2,Q1,19850000.0,standard,equity,us,total_market,
2470,11.405857,8.962715,14.20372,BBB,EDZ,,Q4,5.28,Q1,1.6,Q1,Q1,19690000.0,inverse,equity,emerg_markets,total_market,
2471,4.910569,5.934786,6.650823,BBB,XSHD,9.57,Q4,4.46,Q1,125.69,Q2,Q1,19610000.0,standard,equity,us,small_cap,C
2472,9.829875,6.697376,7.539344,,CEFD,,Q4,,Q4,,Q4,Q1,19580000.0,leveraged,asset_allocations,us,not_specified,
2473,8.545687,10.3909855,-1.1596807,A,LYFE,1.63,Q2,6.98,Q4,76.11,Q2,Q1,19560000.0,standard,equity,us,total_market,D
2474,-6.4593964,9.535608,0.10128334,BB,CNXT,0.49,Q1,3.85,Q1,74.67,Q2,Q1,19540000.0,standard,equity,brics,extended_market,
2475,7.511808,19.29228,8.982735,A,RHTX,,Q4,6.74,Q3,114.5,Q2,Q1,19530000.0,standard,asset_allocation,global,other,
2476,9.350259,16.152145,7.0099006,,VPC,,Q4,,Q4,,Q4,Q1,19520000.0,standard,asset_allocation,us,not_specified,
2477,9.367309,9.334494,-3.8824618,A,FOVL,3.0,Q3,5.97,Q2,162.2,Q3,Q1,19460000.0,standard,equity,us,total_market,C
2478,6.065469,11.919111,-6.913952,A,MAGA,2.59,Q3,6.54,Q3,450.71,Q4,Q1,19400000.0,standard,equity,us,large_cap,
2479,4.506291,13.742304,-5.214514,,PSFJ,,Q4,,Q4,,Q4,Q1,19260000.0,standard,equity,us,large_cap,
2480,-6.4734187,9.549507,0.08733686,BBB,HSMV,2.58,Q3,5.7,Q1,230.94,Q3,Q1,19190000.0,standard,equity,us,extended_market,D
2481,5.676135,11.24767,11.478614,BBB,KHYB,,Q4,4.98,Q1,352.02,Q4,Q1,19170000.0,standard,fixed_income,asia_pacific_wo_brics,broad_based,D
2482,11.46068,9.069827,14.076923,,FXP,,Q4,,Q4,,Q4,Q1,19130000.0,inverse,equity,brics,large_cap,
2483,8.389459,10.30231,-1.46006,A,IPDP,1.68,Q2,6.67,Q3,28.08,Q1,Q1,19090000.0,standard,equity,us,large_cap,D
2484,11.597479,11.685148,-1.602199,,MEDX,1.81,Q2,,Q4,,Q4,Q1,19040000.0,standard,equity,global,not_specified,
2485,4.5955205,5.50643,7.101299,BBB,SSLY,1.64,Q2,5.17,Q1,114.22,Q2,Q1,18990000.0,standard,equity,us,small_cap,
2486,11.455534,8.85896,14.222211,,SKF,,Q4,,Q4,,Q4,Q1,18990000.0,inverse,equity,us,not_specified,
2487,12.549954,9.557557,-0.87787676,A,REIT,,Q4,5.93,Q2,87.73,Q2,Q1,18860000.0,standard,equity,us,not_specified,
2488,10.613113,13.052248,3.4702535,A,QLVE,3.08,Q4,5.76,Q2,370.57,Q4,Q1,18810000.0,standard,equity,emerg_markets,total_market,F
2489,15.106091,7.750526,6.0557203,,EET,,Q4,,Q4,,Q4,Q1,18790000.0,leveraged,equity,emerg_markets,total_market,
2490,8.774456,12.140587,2.1909006,BB,BBP,0.11,Q1,4.08,Q1,39.97,Q1,Q1,18740000.0,standard,equity,us,not_specified,
2491,4.537795,13.89152,-5.357961,,JULJ,,Q4,,Q4,,Q4,Q1,18730000.0,standard,equity,us,large_cap,
2492,11.661499,6.281391,12.054156,,NOPE,,Q4,,Q4,,Q4,Q1,18720000.0,standard,alternatives,global,not_specified,
2493,16.37927,16.11846,8.254429,AA,WINC,,Q4,,Q4,,Q4,Q1,18690000.0,standard,fixed_income,global,corporate,
2494,5.755731,11.213043,11.534918,A,FPA,3.52,Q4,5.96,Q2,437.9,Q4,Q1,18650000.0,standard,equity,asia_pacific_wo_brics,total_market,F
2495,11.838326,11.973848,-2.0934892,A,FMET,0.61,Q1,6.05,Q2,28.41,Q1,Q1,18500000.0,standard,equity,global,not_specified,
2496,8.842178,12.211724,2.0949705,BB,BOAT,16.06,Q4,4.24,Q1,,Q4,Q1,18490000.0,standard,equity,global,not_specified,
2497,10.529031,7.9896626,-4.0362496,A,RODE,5.12,Q4,6.61,Q3,191.55,Q3,Q1,18470000.0,standard,equity,global,total_market,
2498,16.076624,4.905666,3.421381,,SMI,,Q4,,Q4,,Q4,Q1,18420000.0,standard,fixed_income,us,government,
2499,16.773691,16.912762,7.718565,BBB,BSJT,,Q4,5.42,Q1,286.32,Q4,Q1,18370000.0,standard,fixed_income,us,corporate,D
